"rfastnum","kdagur","nuvirdi","teg_eign","svfn","byggar","haednr","lyfta","ibm2","fjhaed","fjbilast","fjbkar","fjsturt","fjklos","fjeld","fjherb","fjstof","fjgeym","stig10","matssvaedi","undirmatssvaedi","ibteg"
10200961,"2014-12-18",28657,"Ibudareign",1000,2007,4,1,92.8,1,1,0,1,1,1,2,1,0,10,351,0,12
10637696,"2014-12-19",23203,"Ibudareign",0,1978,2,0,93.6,1,0,1,0,1,1,3,1,1,10,160,0,12
10646631,"2014-12-18",19746,"Ibudareign",0,1978,2,0,79.7,1,0,1,0,1,1,2,1,1,10,200,0,12
10564323,"2014-12-23",29044,"Ibudareign",0,2002,3,0,105.5,1,0,1,0,1,1,2,1,0,9.6,130,0,12
10157166,"2014-11-07",88876,"Ibudareign",1100,2014,3,0,223.3,1,5,1,2,2,1,3,1,3,8.2,400,45,12
10427933,"2014-11-20",27858,"Ibudareign",0,1964,3,0,102.5,1,0,1,0,1,1,3,1,0,10,91,0,12
10299158,"2014-12-17",19988,"Ibudareign",0,1973,4,0,72.2,1,0,1,0,1,1,2,1,1,10,161,0,12
10437225,"2014-11-18",15400,"Ibudareign",0,1976,4,1,43.4,1,1,1,0,1,1,1,1,1,10,160,0,12
10274404,"2014-12-22",23620,"Ibudareign",0,1942,0,0,74.1,1,0,0,1,1,1,1,1,0,10,100,0,12
10212931,"2014-10-31",42012,"Ibudareign",0,2014,2,2,91.1,1,1,1,0,1,1,2,1,0,9.6,20,52,12
10316942,"2014-12-04",122831,"Ibudareign",0,2014,9,2,168.6,1,1,1,0,2,1,2,1,0,9.6,20,52,12
10714038,"2014-12-19",20500,"Ibudareign",0,1968,1,0,78.9,1,0,1,0,1,1,2,1,1,10,200,0,12
10831940,"2014-12-23",37852,"Einbylishus",0,1957,1,0,100.7,1,0,1,0,1,1,2,2,0,10,100,0,11
10053326,"2014-12-17",20968,"Ibudareign",0,1972,1,0,50.5,1,0,0,1,1,1,1,1,0,10,280,0,12
10913259,"2014-12-22",37947,"Ibudareign",0,1992,2,0,102.7,2,0,0,1,2,1,2,1,1,10,100,0,12
10201321,"2014-12-22",25129,"Ibudareign",0,1948,0,0,75.7,1,0,0,1,1,1,2,1,0,10,90,13,12
10340417,"2014-12-23",35577,"Ibudareign",0,2008,2,0,122.5,1,0,1,0,1,1,4,1,0,10,130,0,12
10160689,"2014-12-29",26937,"Ibudareign",0,1960,2,0,95.5,1,0,1,0,1,1,3,1,1,10,85,17,12
10228853,"2014-12-22",39709,"Ibudareign",1000,2008,2,0,120.7,1,0,1,1,1,1,2,1,0,10,350,0,12
10919637,"2014-12-09",22465,"Ibudareign",0,1994,3,0,75.6,1,0,1,0,1,1,2,1,1,10,130,0,12
10140582,"2014-12-29",63546,"Einbylishus",0,1981,1,0,243,2,0,1,2,2,1,5,3,1,10,220,0,11
10246984,"2014-12-23",31000,"Ibudareign",0,1983,2,0,99.6,1,1,1,0,1,1,3,1,1,10,72,0,12
10385918,"2014-12-29",35317,"Ibudareign",0,1955,2,0,88.7,1,0,1,0,1,1,3,1,1,10,11,0,12
10992601,"2014-12-18",13479,"Ibudareign",0,1969,1,0,46.3,1,0,1,0,1,1,1,1,1,10,100,1,12
10078429,"2014-12-19",68207,"Einbylishus",1300,1992,1,0,248,2,0,1,1,2,1,6,2,0,10,500,0,11
10393872,"2014-12-22",62997,"Ibudareign",1300,2015,4,3,120.2,1,1,0,1,2,1,3,1,1,10,500,59,12
10181298,"2014-12-19",45638,"Einbylishus",1300,1978,1,0,172.7,2,0,1,1,2,1,4,1,0,10,700,0,11
10302144,"2014-12-05",54589,"Ibudareign",1000,2007,2,0,195.6,1,0,1,1,2,1,5,1,1,10,320,0,11
10666631,"2014-12-29",25479,"Ibudareign",1000,1974,2,0,73.1,1,0,1,0,1,1,2,1,0,10,320,0,12
10228743,"2014-12-16",22231,"Ibudareign",1000,2002,5,2,71.1,1,0,1,0,1,1,1,1,0,10,340,0,12
10895028,"2014-12-19",20893,"Ibudareign",1000,1978,1,0,56.8,1,0,1,1,1,1,1,1,1,10,320,0,12
10032964,"2014-12-19",24864,"Ibudareign",0,1978,4,0,69.7,1,0,1,0,1,1,3,1,0,10,150,22,12
10858979,"2014-12-04",59083,"Ibudareign",0,2014,5,3,121.9,1,1,1,2,2,1,3,1,1,10,20,47,12
10969037,"2014-12-22",27000,"Ibudareign",0,2004,1,1,101.3,1,1,1,0,1,1,2,1,1,10,180,0,12
10560470,"2014-12-19",71413,"Einbylishus",1000,2007,1,0,229.7,2,0,1,1,2,1,4,2,1,10,351,0,11
10205048,"2014-12-16",20584,"Ibudareign",0,1974,1,0,72.6,1,0,1,0,1,1,2,1,1,10,160,0,12
10093519,"2014-12-22",23464,"Ibudareign",0,1970,1,0,53.3,1,0,1,1,1,1,1,1,0,10,280,0,12
10731946,"2014-12-11",43223,"Ibudareign",1300,2008,1,3,113.2,1,1,1,1,1,1,3,1,1,10,510,49,12
10280815,"2014-12-17",14996,"Ibudareign",1400,1969,1,0,51.4,1,0,1,0,1,1,1,1,1,10,600,0,12
10342932,"2014-12-30",23979,"Ibudareign",1400,2008,2,2,75,1,0,0,1,1,1,1,1,0,10,640,0,12
10997720,"2014-12-30",31409,"Ibudareign",0,2007,2,4,100.2,1,1,1,1,1,1,3,1,0,10,270,0,12
10678608,"2014-12-29",37000,"Ibudareign",0,1978,4,0,126.2,1,0,1,0,1,1,3,1,1,10,72,0,12
10631884,"2014-12-29",27000,"Ibudareign",0,1977,2,0,92.3,1,0,1,0,1,1,2,1,1,10,72,0,12
10666193,"2014-12-23",18494,"Ibudareign",0,1942,3,0,44.6,1,0,0,1,1,1,1,1,0,10,90,20,12
10515602,"2014-12-30",41870,"Ibudareign",0,1967,3,0,117.7,1,0,0,1,2,1,4,2,2,10,72,0,12
10035767,"2014-12-29",23970,"Ibudareign",0,1979,3,0,70.5,1,0,1,0,1,1,2,1,1,10,72,0,12
10128684,"2014-12-18",65159,"Ibudareign",0,1957,3,0,194.8,2,0,1,0,2,1,7,2,1,10,70,0,12
10096745,"2014-12-22",30400,"Ibudareign",0,1968,1,0,96.2,1,0,1,0,1,1,2,1,1,10,280,0,12
10643974,"2014-11-29",45044,"Ibudareign",0,1949,2,0,142.2,1,0,1,0,1,1,2,2,0,10,90,0,12
10047609,"2014-12-29",34724,"Ibudareign",0,1955,4,0,107.6,1,0,1,0,1,1,2,2,1,10,80,0,12
10582241,"2014-12-30",24577,"Ibudareign",0,1963,1,0,89.5,1,0,1,0,1,1,2,1,0,10,100,1,12
10410524,"2014-12-30",24515,"Ibudareign",1000,1999,1,0,63.6,1,0,1,0,1,1,1,1,0,10,340,0,12
10777807,"2014-12-30",34046,"Ibudareign",1000,2006,1,2,118.1,1,1,1,1,1,1,3,1,0,10,351,0,12
10988900,"2014-12-29",35430,"Ibudareign",0,2007,3,4,86.2,1,1,0,1,1,1,2,1,0,10,280,0,12
10559790,"2014-12-18",26563,"Ibudareign",0,1997,3,0,82.5,1,0,1,1,1,1,2,1,1,10,130,0,12
10839658,"2014-12-30",44477,"Radhus",0,1976,1,0,189.2,2,0,1,0,2,1,5,2,0,10,170,0,11
10228095,"2014-12-19",31870,"Ibudareign",0,2014,3,1,65,1,1,0,1,1,1,1,1,1,10,90,0,12
10107733,"2014-12-29",28269,"Ibudareign",0,1990,2,2,87.5,1,0,0,1,1,1,1,1,1,10,200,0,12
10389534,"2014-12-30",68700,"Einbylishus",0,1922,1,0,178.1,3,0,1,2,2,1,4,3,0,10,20,0,11
10882513,"2014-12-30",28900,"Ibudareign",0,1935,4,0,71.7,1,0,0,0,0,0,0,0,0,10,20,26,12
10960239,"2014-12-02",24242,"Ibudareign",1000,1973,1,0,107.1,1,0,1,0,1,1,3,1,1,10,320,0,12
10646405,"2014-12-12",27336,"Ibudareign",0,1993,13,2,70,1,0,0,1,1,1,1,1,1,10,150,0,12
10837403,"2014-12-30",30992,"Ibudareign",1400,1994,1,0,111.6,1,0,1,0,1,1,3,1,0,10,650,0,12
10584756,"2014-12-17",24996,"Ibudareign",0,1947,4,0,64.9,1,0,0,1,1,1,1,1,0,10,80,0,12
10545134,"2014-12-29",30600,"Ibudareign",0,2005,3,0,118.5,1,1,1,0,1,1,3,1,1,10,270,0,12
10093690,"2015-01-02",17191,"Ibudareign",0,1979,0,0,74.7,1,0,1,0,1,1,1,1,1,10,160,0,12
10086202,"2014-12-30",28266,"Ibudareign",1604,1994,1,0,94.2,1,0,0,1,1,1,3,1,1,10,840,0,11
10427394,"2014-12-29",22000,"Ibudareign",0,1972,3,0,98.2,1,0,1,0,1,1,3,1,1,10,160,21,12
10029216,"2014-12-29",18194,"Ibudareign",0,1929,0,0,63.7,1,0,1,0,1,1,1,1,2,10,25,0,12
10914042,"2015-01-07",27972,"Ibudareign",1400,2006,3,1,92.8,1,1,1,0,1,1,2,1,0,10,630,0,12
10616086,"2015-01-02",48388,"Ibudareign",0,1963,1,0,135.5,1,0,1,1,1,1,4,1,0,10,91,48,12
10614412,"2015-01-09",27289,"Radhus",5200,1978,1,0,145.1,2,0,1,1,2,1,4,1,0,10,5110,0,11
10382693,"2014-12-29",40048,"Einbylishus",6000,1998,1,0,117.3,1,0,1,1,1,1,3,1,1,10,6030,0,11
10829600,"2015-01-09",35765,"Radhus",6000,1979,1,0,119.3,2,0,1,1,2,1,4,1,0,10,6040,0,11
10176190,"2015-01-09",23246,"Radhus",6000,1973,1,0,126.4,2,0,1,0,2,1,4,1,0,10,6030,0,11
10276541,"2014-12-29",17077,"Ibudareign",6000,2008,3,0,61.4,1,0,1,0,1,1,1,1,0,10,6010,0,12
10437771,"2015-01-02",17947,"Ibudareign",8200,2004,1,1,95,1,0,1,1,1,1,2,1,1,10,8010,0,12
10870630,"2015-01-05",23982,"Ibudareign",2000,2008,2,0,89.8,1,0,1,0,1,1,2,1,1,10,2040,0,12
10630669,"2014-11-09",39090,"Einbylishus",2000,1957,1,0,197,2,0,1,1,2,1,5,1,0,10,2050,0,11
10072613,"2015-01-08",19200,"Ibudareign",2000,1984,2,0,125.9,1,0,0,1,1,1,4,1,1,10,2050,0,11
10939869,"2014-12-12",17395,"Ibudareign",0,1974,4,0,57.7,1,0,1,0,1,1,1,1,1,10,161,0,12
10635314,"2014-12-19",79125,"Einbylishus",1000,2006,1,0,220.3,2,0,1,1,2,1,5,2,1,10,351,0,11
10711656,"2015-01-07",22898,"Radhus",6000,1971,1,0,126.7,2,0,1,0,1,1,3,1,0,10,6030,0,11
10738643,"2014-12-22",51178,"Radhus",1000,1997,1,0,127.3,1,0,1,0,1,1,3,1,1,10,340,0,11
10014552,"2014-12-23",27850,"Ibudareign",0,1990,4,1,87.3,1,1,0,0,0,0,0,0,0,10,20,0,12
10902344,"2014-11-24",18980,"Ibudareign",0,1974,2,0,57.4,1,0,1,0,1,1,1,1,1,10,160,0,12
10959039,"2015-01-05",20520,"Ibudareign",0,2003,2,1,62.9,1,0,1,0,1,1,1,1,0,10,180,0,12
10812808,"2015-01-06",27448,"Ibudareign",1300,2003,1,0,88.5,1,0,1,1,1,1,2,1,1,10,700,0,12
10409922,"2014-12-11",71395,"Einbylishus",0,1947,1,0,178.5,1,0,2,2,2,2,5,3,1,10,70,54,11
10677164,"2015-01-01",17493,"Ibudareign",0,1938,0,0,47.6,1,0,0,1,1,1,1,1,0,10,90,12,12
10054388,"2015-01-05",7000,"Ibudareign",7620,1977,1,0,54.2,1,0,1,0,1,1,1,1,1,10,7110,0,12
10826848,"2014-12-22",22192,"Ibudareign",0,1948,3,0,45.4,2,0,1,0,1,1,2,1,1,10,100,0,12
10411731,"2014-12-31",19460,"Radhus",8716,2005,1,0,106.9,1,0,1,0,1,1,2,1,1,10,8020,0,11
10167479,"2014-12-22",10000,"Ibudareign",2506,1964,2,0,87.5,1,0,1,0,1,1,3,1,0,10,2010,0,11
10123452,"2015-01-05",35331,"Ibudareign",1000,2014,1,0,110.4,1,0,1,0,1,1,3,1,2,10,351,0,12
10708708,"2015-01-09",32765,"Ibudareign",1000,2002,1,0,99.5,1,0,1,1,1,1,3,1,0,10,340,0,12
10023322,"2015-01-08",28140,"Ibudareign",0,1979,4,0,89.4,1,0,1,0,1,1,2,1,1,10,72,0,12
10992955,"2014-12-23",19305,"Ibudareign",0,1972,2,0,82.9,1,0,1,0,1,1,3,1,1,10,160,21,12
10591275,"2014-11-24",33045,"Ibudareign",0,2014,2,3,59.2,1,1,0,1,1,1,1,1,1,10,20,47,12
10291294,"2015-01-07",27277,"Ibudareign",0,1993,1,0,91.6,1,0,1,0,1,1,2,1,0,10,130,0,12
10865819,"2014-12-19",20971,"Ibudareign",1000,1976,2,0,56.1,1,0,1,0,1,1,1,1,1,10,320,0,12
10097926,"2015-01-08",28906,"Ibudareign",1000,1995,3,0,105.1,2,0,1,1,1,1,3,3,1,10,330,0,12
10345702,"2014-12-19",24500,"Ibudareign",6000,1952,2,0,150.8,3,0,0,1,2,1,3,2,4,10,6020,0,11
10557741,"2014-12-30",13803,"Ibudareign",6000,1934,1,0,89,1,0,1,1,1,1,3,1,0,10,6020,0,11
10655318,"2014-12-11",14246,"Ibudareign",6000,1903,2,0,100.6,2,0,0,0,1,1,3,1,2,10,6020,0,11
10813513,"2015-01-09",34795,"Ibudareign",6000,2011,4,1,105.8,1,1,0,1,1,1,2,1,0,10,6040,0,12
10026959,"2014-12-18",3500,"Ibudareign",7708,1981,1,0,82.5,1,0,1,0,1,1,2,1,0,10,7210,0,11
10931687,"2015-01-12",20539,"Ibudareign",2000,1980,2,0,130.9,2,0,1,0,1,1,3,1,1,10,2050,0,11
10355241,"2015-01-09",14417,"Radhus",2300,1985,1,0,69.6,1,0,1,0,1,1,1,1,0,10,2060,0,11
10399624,"2014-12-23",40910,"Ibudareign",0,2014,3,6,97.6,1,1,0,1,1,1,2,1,0,10,90,46,12
10761164,"2014-12-22",41967,"Ibudareign",0,2014,4,6,97.6,1,1,0,1,1,1,2,1,0,10,90,46,12
10419874,"2014-12-19",38407,"Ibudareign",0,2014,1,6,101.1,1,1,0,1,1,1,2,1,0,10,90,46,12
10266975,"2014-12-19",37175,"Ibudareign",0,2014,1,6,97.6,1,1,0,1,1,1,2,1,0,10,90,46,12
10676845,"2014-12-22",35227,"Ibudareign",0,2014,3,6,89.1,1,1,0,1,1,1,2,1,0,10,90,46,12
10728517,"2014-12-19",80463,"Ibudareign",0,2014,7,6,153.9,1,2,3,1,0,0,3,1,0,10,90,46,12
10864083,"2014-12-30",31979,"Ibudareign",1000,2007,3,3,108.4,1,1,1,1,1,1,2,1,1,8,351,0,12
10860212,"2015-01-07",45350,"Einbylishus",0,1984,1,0,181.8,2,0,1,1,2,1,4,2,0,10,150,0,11
10688335,"2015-01-07",23850,"Ibudareign",0,1978,2,0,96.8,1,1,1,1,1,1,3,1,1,10,150,22,12
10178195,"2014-12-30",27796,"Ibudareign",1000,2014,2,2,72.1,1,1,1,0,1,1,1,1,1,10,320,0,12
10719492,"2015-01-02",28834,"Ibudareign",0,1915,1,0,86.2,2,0,1,1,2,1,2,2,0,10,20,0,11
10264853,"2015-01-07",24976,"Ibudareign",0,1994,3,0,78.9,1,0,1,0,1,1,3,1,1,10,130,0,12
10230237,"2014-12-12",26488,"Ibudareign",0,1957,0,0,69.3,1,0,0,0,1,1,1,1,2,10,90,0,12
10781947,"2015-01-07",29816,"Ibudareign",0,1938,2,0,79.4,2,0,0,1,1,1,4,1,0,10,90,12,12
10847669,"2014-12-18",17500,"Ibudareign",0,1961,9,2,48.1,1,0,1,0,1,1,1,1,1,10,100,0,12
10246734,"2014-12-31",20564,"Ibudareign",0,1986,1,0,74.4,1,0,1,1,1,1,1,1,0,10,220,0,12
10294188,"2014-12-18",32400,"Ibudareign",1400,1978,2,0,149.5,1,0,1,0,1,1,6,1,0,10,600,0,12
10344177,"2015-01-09",58529,"Einbylishus",1400,1983,1,0,174.7,1,0,1,1,2,1,4,3,0,10,600,0,11
10747551,"2015-01-09",35752,"Ibudareign",1400,2007,2,4,97.6,1,1,1,1,1,1,2,1,0,10,600,18,12
10436137,"2015-01-09",23409,"Ibudareign",1400,1991,3,0,114,1,0,1,0,1,1,3,1,1,10,620,0,12
10659088,"2015-01-07",28693,"Ibudareign",0,2007,2,4,88.8,1,1,1,0,1,1,2,1,0,10,270,0,12
10737012,"2015-01-08",20495,"Ibudareign",0,1945,0,0,52.7,1,0,0,1,1,1,1,1,0,10,80,0,12
10292831,"2015-01-02",24262,"Ibudareign",1000,1968,1,0,87.2,2,0,1,0,1,1,3,1,1,10,320,0,12
10779703,"2015-01-14",13966,"Radhus",7300,1989,1,0,135.9,2,0,1,0,2,1,4,1,0,10,7140,0,11
10753636,"2015-01-08",23672,"Einbylishus",8614,1980,1,0,115.4,1,0,1,0,1,1,3,1,0,10,8180,0,11
10326775,"2015-01-08",20996,"Radhus",8614,2000,1,0,110.3,1,0,1,1,1,1,3,1,1,10,8180,0,11
10082367,"2014-12-17",37355,"Ibudareign",0,2014,7,1,63.9,1,1,0,1,1,1,1,1,1,10,90,0,12
10679886,"2015-01-13",176240,"Einbylishus",1300,2008,2,0,312.9,2,0,1,3,2,1,7,1,1,9.7,511,0,11
10645412,"2015-01-13",39536,"Ibudareign",1400,2014,4,1,123.9,1,1,1,0,1,1,4,1,0,10,680,105,12
10227045,"2015-01-12",38626,"Ibudareign",1400,1969,2,0,157.8,2,0,1,0,2,1,4,2,2,10,600,0,11
10664545,"2015-01-12",27350,"Ibudareign",1400,2003,2,0,107.2,1,0,1,0,1,1,3,1,1,10,630,0,12
10264475,"2014-12-29",56231,"Parhus",0,2011,1,0,173.6,2,0,1,1,2,1,3,1,1,5.5,281,0,11
10602945,"2015-01-09",17300,"Ibudareign",2000,1992,3,0,83.7,1,0,0,1,1,1,2,1,0,10,2050,0,12
10009022,"2014-11-18",24094,"Einbylishus",2000,1970,1,0,164.5,3,0,1,0,1,1,2,2,3,10,2050,0,11
10136332,"2015-01-09",25846,"Ibudareign",0,1982,1,0,65,1,0,1,0,1,1,1,1,0,10,72,0,12
10089911,"2015-01-07",22330,"Radhus",8200,1977,1,0,117.5,1,0,1,0,1,1,3,1,0,10,8010,0,11
10931256,"2015-01-09",12395,"Ibudareign",6000,1949,2,0,59.4,1,0,1,0,1,1,2,1,0,10,6030,0,11
10297177,"2014-12-10",23476,"Ibudareign",1604,1992,2,0,94.8,1,0,1,0,1,0,3,1,1,10,800,0,12
10926728,"2015-01-08",27479,"Ibudareign",0,1960,3,0,88.4,1,0,1,0,1,1,3,1,1,10,100,0,12
10406374,"2015-01-08",26959,"Ibudareign",1100,1980,4,0,69.2,1,0,1,0,1,1,1,1,0,10,400,0,12
10113680,"2014-11-26",18193,"Ibudareign",0,1974,3,0,74.9,1,0,1,0,1,1,2,1,1,10,161,0,12
10230769,"2015-01-08",18676,"Ibudareign",0,1986,4,1,42.9,1,0,0,1,1,1,1,1,1,10,90,0,12
10824997,"2015-01-08",34259,"Ibudareign",0,1997,2,0,118.3,1,2,1,1,1,1,3,1,1,10,130,0,12
10097683,"2015-01-14",8578,"Ibudareign",4607,1983,1,0,93.8,1,0,1,0,1,1,2,1,1,10,4020,0,12
10359743,"2015-01-07",6417,"Ibudareign",2000,1939,0,0,62.3,1,0,0,1,1,1,1,1,1,10,2050,0,11
10955988,"2014-12-01",19540,"Ibudareign",2000,2008,4,2,81.1,1,0,0,1,1,1,2,1,0,10,2040,0,12
10928026,"2015-01-07",22149,"Ibudareign",0,1970,3,0,88.4,1,0,1,0,1,1,3,1,1,10,160,21,12
10101312,"2015-01-08",30186,"Ibudareign",1000,1988,2,0,92.9,1,0,1,0,1,1,2,1,0,10,330,0,12
10387737,"2014-12-16",24949,"Ibudareign",0,2007,1,4,79.5,1,1,1,0,1,1,1,1,0,10,270,0,12
10826371,"2015-01-12",17600,"Ibudareign",0,1984,3,0,57.9,1,0,1,0,1,1,1,1,0,10,284,0,12
10070328,"2015-01-08",28980,"Ibudareign",0,1963,2,0,98.9,1,0,1,0,1,1,3,1,2,10,91,28,12
10566285,"2015-01-07",33972,"Ibudareign",0,2006,2,1,68.5,1,0,0,1,1,1,1,1,0,10,20,26,12
10020116,"2015-01-14",15291,"Einbylishus",7300,1965,2,0,99.4,2,0,0,1,1,1,4,1,0,9.8,7140,0,11
10194350,"2014-10-31",37972,"Ibudareign",0,2004,2,1,73.9,1,0,0,1,1,1,1,1,0,10,20,26,12
10522904,"2014-12-30",25398,"Ibudareign",0,1961,3,0,82.8,1,0,1,0,1,1,2,1,2,10,283,0,12
10611547,"2015-01-09",33633,"Ibudareign",0,1960,4,0,107.6,1,0,1,0,1,1,2,1,0,10,85,17,12
10425438,"2015-01-12",137275,"Einbylishus",0,2002,1,0,256.4,2,0,1,1,3,1,5,2,1,10,75,0,11
10303914,"2015-01-09",24026,"Ibudareign",0,1963,2,0,96.7,1,0,1,0,1,1,3,1,0,10,90,17,12
10522978,"2014-12-19",35910,"Ibudareign",0,1946,2,0,103,1,0,1,0,1,1,3,1,1,10,80,0,12
10416421,"2015-01-09",33594,"Ibudareign",1000,2000,2,0,95.1,1,0,1,1,1,1,2,1,0,10,340,0,12
10840912,"2015-01-01",23966,"Ibudareign",6100,1985,2,0,155.5,1,0,0,1,1,1,4,1,2,10,6210,0,11
10258917,"2014-12-19",39232,"Ibudareign",1000,2014,4,3,116.4,1,1,1,1,1,1,3,1,1,4.1,351,0,12
10027622,"2015-01-08",65333,"Radhus",1300,2007,1,0,219.5,2,0,1,2,2,1,5,1,1,10,511,0,11
10743185,"2015-01-08",17671,"Radhus",3709,1993,1,0,132.2,1,0,1,1,1,1,3,1,0,10,3110,0,11
10279375,"2015-01-06",22891,"Ibudareign",0,1963,9,1,68.8,1,0,1,0,1,1,2,1,2,10,100,0,12
10765319,"2015-01-07",59052,"Ibudareign",1300,2015,3,3,120.2,1,1,0,1,2,1,3,1,1,10,500,59,12
10733699,"2015-01-08",29480,"Ibudareign",1000,1997,2,0,85.6,1,0,1,0,1,1,2,1,1,10,340,0,12
10703902,"2015-01-09",28858,"Ibudareign",0,2007,5,4,75.3,1,1,1,0,1,1,2,1,0,10,270,0,12
10695032,"2015-01-12",27494,"Ibudareign",0,1997,1,0,83.2,1,0,1,0,1,1,2,1,1,10,130,0,12
10256473,"2015-01-09",23492,"Ibudareign",0,1974,3,0,100.7,1,0,1,0,1,1,3,1,1,10,160,21,12
10799504,"2015-01-08",14200,"Einbylishus",8716,1966,1,0,114.5,1,0,1,0,2,1,3,1,0,10,8020,0,11
10908337,"2014-12-30",50681,"Ibudareign",0,2004,2,2,156.3,1,1,1,2,2,1,3,1,1,10,20,51,12
10234992,"2015-01-09",28886,"Ibudareign",0,2006,4,1,101.7,1,1,1,0,1,1,2,1,0,9.6,180,0,12
10802481,"2014-11-28",53242,"Einbylishus",1000,1974,1,0,223.2,2,0,1,1,2,1,8,1,0,10,320,0,11
10240115,"2015-01-12",52128,"Ibudareign",0,1929,1,0,100,1,0,0,1,1,1,3,2,1,10,25,0,12
10086296,"2015-01-09",32750,"Ibudareign",0,2007,1,0,102.5,1,0,1,0,1,1,3,1,0,10,270,0,12
10913594,"2014-12-03",26893,"Ibudareign",0,1979,2,1,72.8,1,0,1,0,1,1,2,1,1,10,72,0,12
10296332,"2015-01-09",29862,"Ibudareign",0,1965,1,0,72.3,1,0,1,0,1,1,1,1,0,10,72,0,12
10619592,"2015-01-07",25300,"Ibudareign",0,1982,3,0,52.2,1,1,1,0,1,1,1,1,1,10,72,0,12
10118794,"2015-01-14",26930,"Ibudareign",1000,1994,3,0,73.8,1,0,1,0,1,1,2,1,0,10,330,0,12
10160865,"2015-04-17",13300,"Ibudareign",6000,1926,2,0,86.2,2,0,1,0,1,1,3,1,2,10,6020,0,12
10635035,"2015-04-09",16735,"Einbylishus",2000,1950,1,0,227.7,2,0,1,1,2,1,6,1,0,10,2040,0,11
10988380,"2015-01-09",21993,"Ibudareign",0,1993,1,0,60.1,1,1,1,0,1,1,1,1,1,10,130,0,12
10863470,"2015-01-14",38494,"Ibudareign",1400,1969,2,0,138.7,1,0,1,1,1,1,4,2,1,10,600,0,11
10573952,"2015-01-12",28800,"Radhus",6000,1977,1,0,135,2,0,1,1,2,1,4,1,0,10,6030,0,11
10198694,"2015-01-13",24982,"Ibudareign",0,1972,2,0,70,1,0,1,0,1,1,2,1,1,10,280,0,12
10744780,"2014-12-19",26595,"Ibudareign",0,1989,3,0,95.2,2,0,1,0,1,1,1,2,1,10,120,0,12
10851746,"2015-01-12",23095,"Ibudareign",0,1974,8,1,72.8,1,0,1,0,1,1,2,1,1,10,160,0,12
10149320,"2015-01-14",38580,"Ibudareign",1400,2012,4,3,120.7,1,1,1,1,2,1,3,1,0,10,680,105,12
10537633,"2015-01-14",44720,"Ibudareign",1400,2012,1,3,156.9,1,1,1,2,2,1,3,1,1,10,680,105,12
10618970,"2015-01-15",23959,"Ibudareign",1400,1996,2,0,75,1,0,1,0,1,1,2,1,1,10,650,0,12
10167219,"2015-01-14",19844,"Ibudareign",1400,1959,3,0,76.3,1,0,0,1,1,1,2,1,1,10,680,0,12
10117158,"2014-11-24",30000,"Radhus",8716,2004,1,0,111.2,1,0,0,1,1,1,2,1,1,10,8020,0,11
10368593,"2015-01-09",23900,"Ibudareign",0,1978,1,0,76.1,1,0,1,0,1,1,2,1,1,10,160,0,12
10470182,"2015-01-05",20467,"Ibudareign",0,1907,1,0,60,1,0,1,0,1,1,1,1,0,10,20,0,12
10395861,"2014-12-19",24825,"Ibudareign",0,1936,2,0,52.4,1,0,1,0,1,1,1,1,0,10,20,25,12
10524537,"2014-12-29",46544,"Radhus",0,1974,1,0,241.1,3,0,1,2,3,1,6,2,0,10,150,0,11
10624500,"2015-01-13",25000,"Ibudareign",0,1946,0,0,82.1,1,0,0,1,1,1,2,1,0,10,80,0,12
10840238,"2015-01-15",27576,"Ibudareign",1400,1988,2,0,110.6,1,0,1,0,1,1,3,1,1,10,680,0,11
10680722,"2014-12-30",15091,"Ibudareign",3609,2012,3,0,78.2,1,0,0,1,1,1,2,1,1,10,3020,0,12
10026346,"2015-01-12",27267,"Ibudareign",1604,2005,3,0,84,1,0,0,1,1,1,2,1,0,10,840,0,12
10577561,"2015-01-15",18994,"Ibudareign",1400,1968,3,0,61,1,0,1,0,1,1,1,1,0,10,600,0,12
10487035,"2015-01-16",36688,"Ibudareign",1400,2008,2,3,108.5,1,1,1,1,1,1,2,1,0,10,600,18,12
10358620,"2014-12-29",14000,"Ibudareign",3609,1948,2,0,96.7,2,0,1,0,1,1,4,1,2,10,3020,0,12
10777419,"2015-01-16",17885,"Radhus",3609,1959,1,0,151.9,2,0,1,0,2,1,5,1,0,10,3020,0,11
10229070,"2015-01-14",18636,"Ibudareign",6000,1970,3,0,92,1,0,1,0,1,1,3,1,1,10,6040,0,12
10444503,"2015-01-12",39700,"Einbylishus",6000,1972,1,0,136,1,0,1,0,2,1,5,2,0,10,6030,0,11
10088101,"2015-01-05",9793,"Ibudareign",6400,1972,1,0,69.2,1,0,1,0,1,1,2,1,1,10,6140,0,12
10280839,"2015-01-08",40410,"Ibudareign",1300,2007,3,0,125,1,0,1,1,1,1,3,1,0,10,511,0,12
10940841,"2015-01-14",18826,"Ibudareign",0,1950,2,0,56.9,1,0,1,0,1,1,1,1,1,10,70,0,12
10322339,"2014-12-16",33046,"Ibudareign",0,1988,2,0,113,1,0,1,0,1,1,3,2,1,10,120,0,12
10534645,"2015-01-19",8000,"Ibudareign",6100,1983,1,0,80.8,1,0,0,1,1,1,2,1,0,10,6210,0,11
10494000,"2014-12-05",24445,"Ibudareign",0,1946,0,0,67.2,1,0,0,1,1,1,2,1,0,10,100,0,11
